associado_id,Frequency,Monetary,Recency,r_quartile,f_quartile,m_quartile,RFMScore,categoria
71158,1,24.6,57,3,4,4,344,Distante Limitado
9399,1,162.08,133,4,4,2,442,Distante Valioso
11446,1,40.86,130,4,4,4,444,Problematico
63406,1,23.88,67,4,4,4,444,Problematico
81044,1,168.73,43,3,4,2,342,Distante Valioso
36769,1,318.91,36,3,4,2,342,Distante Valioso
92830,1,347.48,19,2,4,2,242,Novo Valioso
96924,1,19.9,10,2,4,4,244,Novo Limitado
82587,1,5.99,40,3,4,4,344,Distante Limitado
84634,1,48.02,37,3,4,3,343,Distante Limitado
86681,1,67.58,33,3,4,3,343,Distante Limitado
88728,1,11.79,28,3,4,4,344,Distante Limitado
76438,1,56.85,50,3,4,3,343,Distante Limitado
78485,1,46.03,47,3,4,4,344,Distante Limitado
80532,1,88.67,44,3,4,3,343,Distante Limitado
84334,1,51.93,38,3,4,3,343,Distante Limitado
70289,1,14.72,58,3,4,4,344,Distante Limitado
98947,1,13.68,5,1,4,4,144,Novo Limitado
100994,1,46.93,1,1,4,3,143,Novo Limitado
100726,1,123.56,1,1,4,3,143,Novo Limitado
15168,1,72.11,124,4,4,3,443,Distante Limitado
38818,1,4.56,95,4,4,4,444,Problematico
94877,1,114.29,15,2,4,3,243,Novo Limitado
88428,1,40.63,29,3,4,4,344,Distante Limitado
66707,1,13.71,62,4,4,4,444,Problematico
94569,1,21.78,16,2,4,4,244,Novo Limitado
68754,1,46.35,60,4,4,3,443,Distante Limitado
85501,1,118.83,35,3,4,3,343,Distante Limitado
43346,1,4.4,78,4,4,4,444,Problematico
44993,1,180.78,87,4,4,2,442,Distante Valioso
51550,1,59.95,79,4,4,3,443,Distante Limitado
12981,1,41.62,128,4,4,4,444,Problematico
2738,1,90.59,150,4,4,3,443,Distante Limitado
76130,1,11.85,50,3,4,4,344,Distante Limitado
72036,1,100.54,55,3,4,3,343,Distante Limitado
69989,1,87.14,59,4,4,3,443,Distante Limitado
53929,1,149.71,76,4,4,2,442,Distante Valioso
67942,1,5.99,61,4,4,4,444,Problematico
65895,1,31.6,63,4,4,4,444,Problematico
43686,1,42.16,88,4,4,4,444,Problematico
96616,1,45.09,11,2,4,4,244,Novo Limitado
75669,1,22.46,51,3,4,4,344,Distante Limitado
33219,1,174.03,101,4,4,2,442,Distante Valioso
71309,1,8.6,56,3,4,4,344,Distante Limitado
94447,1,59.94,16,2,4,3,243,Novo Limitado
12999,1,1.49,128,4,4,4,444,Problematico
10948,1,37.95,131,4,4,4,444,Problematico
42406,1,95.41,90,4,4,3,443,Distante Limitado
6850,1,63.12,139,4,4,3,443,Distante Limitado
27981,1,16.48,106,4,4,4,444,Problematico
98545,1,24.63,6,1,4,4,144,Novo Limitado
100592,1,94.57,2,1,4,3,143,Novo Limitado
86251,1,5.53,33,3,4,4,344,Distante Limitado
49370,1,50.09,81,4,4,3,443,Distante Limitado
88298,1,39.49,29,3,4,4,344,Distante Limitado
73957,1,3.89,53,3,4,4,344,Distante Limitado
76004,1,10.29,50,3,4,4,344,Distante Limitado
36177,1,46.57,98,4,4,3,443,Distante Limitado
50520,1,35.35,80,4,4,4,444,Problematico
40353,1,72.44,93,4,4,3,443,Distante Limitado
53467,1,211.45,77,4,4,2,442,Distante Valioso
19144,1,81.19,117,4,4,3,443,Distante Limitado
17097,1,221.25,122,4,4,2,442,Distante Valioso
21195,1,38.19,94,4,4,4,444,Problematico
25293,1,184.84,109,4,4,2,442,Distante Valioso
92908,1,30.54,19,2,4,4,244,Novo Limitado
88810,1,223.95,28,3,4,2,342,Distante Valioso
64941,1,25.54,65,4,4,4,444,Problematico
74469,1,71.99,52,3,4,3,343,Distante Limitado
72418,1,6.76,55,3,4,4,344,Distante Limitado
66273,1,3.97,63,4,4,4,444,Problematico
64222,1,57.89,66,4,4,3,443,Distante Limitado
62892,1,21.67,67,4,4,4,444,Problematico
49881,1,30.42,6,1,4,4,144,Novo Limitado
51928,1,18.93,79,4,4,4,444,Problematico
45783,1,137.29,85,4,4,3,443,Distante Limitado
11589,1,240.94,130,4,4,2,442,Distante Valioso
39634,1,176.05,94,4,4,2,442,Distante Valioso
33489,1,233.55,101,4,4,2,442,Distante Valioso
44455,1,310.96,87,4,4,2,442,Distante Valioso
49369,1,24.94,81,4,4,4,444,Problematico
56667,1,56.11,74,4,4,3,443,Distante Limitado
45271,1,17.45,86,4,4,4,444,Problematico
89835,1,14.5,26,3,4,4,344,Distante Limitado
93549,1,45.83,18,2,4,4,244,Novo Limitado
77541,1,14.21,48,3,4,4,344,Distante Limitado
95598,1,164.8,13,2,4,2,242,Novo Valioso
73443,1,66.58,54,3,4,3,343,Distante Limitado
97647,1,27.6,8,2,4,4,244,Novo Limitado
69345,1,47.38,59,4,4,3,443,Distante Limitado
67296,1,60.65,62,4,4,3,443,Distante Limitado
65247,1,15.66,64,4,4,4,444,Problematico
61149,1,18.67,69,4,4,4,444,Problematico
70643,1,15.28,58,3,4,4,344,Distante Limitado
1856,1,8.05,154,4,4,4,444,Problematico
93599,1,24.21,18,2,4,4,244,Novo Limitado
42708,1,13.95,89,4,4,4,444,Problematico
97693,1,15.98,8,2,4,4,244,Novo Limitado
10052,1,55.13,131,4,4,3,443,Distante Limitado
91500,1,35.65,22,2,4,4,244,Novo Limitado
91884,1,47.0,21,2,4,3,243,Novo Limitado
60765,1,29.46,70,4,4,4,444,Problematico
93933,1,121.29,17,2,4,3,243,Novo Limitado
62814,1,182.54,67,4,4,2,442,Distante Valioso
29663,1,43.76,104,4,4,4,444,Problematico
64863,1,10.68,65,4,4,4,444,Problematico
30926,1,156.6,103,4,4,2,442,Distante Valioso
26828,1,539.5,108,4,4,1,441,Distante Valioso
101344,1,75.64,0,1,4,3,143,Novo Limitado
22730,1,3.15,109,4,4,4,444,Problematico
99297,1,33.14,4,1,4,4,144,Novo Limitado
71010,1,11.46,57,3,4,4,344,Distante Limitado
4291,1,9.29,144,4,4,4,444,Problematico
87402,1,83.3,7,2,4,3,243,Novo Limitado
89451,1,20.94,26,3,4,4,344,Distante Limitado
72690,1,47.64,55,3,4,3,343,Distante Limitado
100080,1,36.27,3,1,4,4,144,Novo Limitado
98031,1,25.93,7,2,4,4,244,Novo Limitado
90861,1,22.84,24,2,4,4,244,Novo Limitado
97006,1,153.25,10,2,4,2,242,Novo Valioso
101104,1,171.24,1,1,4,2,142,Novo Valioso
91885,1,210.54,17,2,4,2,242,Novo Valioso
89834,1,8.91,26,3,4,4,344,Distante Limitado
85736,1,56.06,34,3,4,3,343,Distante Limitado
81638,1,9.67,42,3,4,4,344,Distante Limitado
25420,1,17.32,109,4,4,4,444,Problematico
31567,1,4.84,103,4,4,4,444,Problematico
73442,1,63.88,54,3,4,3,343,Distante Limitado
67297,1,23.25,62,4,4,4,444,Problematico
69344,1,137.89,59,4,4,3,443,Distante Limitado
63199,1,81.45,67,4,4,3,443,Distante Limitado
65246,1,20.58,64,4,4,4,444,Problematico
59101,1,30.36,72,4,4,4,444,Problematico
92668,1,35.41,19,2,4,4,244,Novo Limitado
38611,1,8.99,95,4,4,4,444,Problematico
37714,1,40.75,96,4,4,4,444,Problematico
90621,1,8.54,19,2,4,4,244,Novo Limitado
93932,1,8.76,17,2,4,4,244,Novo Limitado
98030,1,98.95,7,2,4,3,243,Novo Limitado
39874,1,16.35,94,4,4,4,444,Problematico
95983,1,123.61,12,2,4,3,243,Novo Limitado
100721,1,9.98,1,1,4,4,144,Novo Limitado
43223,1,9.7,21,2,4,4,244,Novo Limitado
76276,1,49.2,50,3,4,3,343,Distante Limitado
6979,1,47.05,139,4,4,3,443,Distante Limitado
80374,1,33.29,44,3,4,4,344,Distante Limitado
9028,1,7.99,134,4,4,4,444,Problematico
11077,1,63.25,131,4,4,3,443,Distante Limitado
78327,1,11.95,47,3,4,4,344,Distante Limitado
84472,1,36.88,37,3,4,4,344,Distante Limitado
13748,1,3.64,127,4,4,4,444,Problematico
23371,1,15.39,69,4,4,4,444,Problematico
12484,1,218.07,129,4,4,2,442,Distante Valioso
86523,1,37.84,33,3,4,4,344,Distante Limitado
4288,1,23.96,144,4,4,4,444,Problematico
100081,1,18.35,3,1,4,4,144,Novo Limitado
94719,1,10.86,15,2,4,4,244,Novo Limitado
41812,1,22.26,91,4,4,4,444,Problematico
99057,1,18.76,5,1,4,4,144,Novo Limitado
60636,1,30.37,70,4,4,4,444,Problematico
76645,1,121.91,49,3,4,3,343,Distante Limitado
52440,1,11.69,74,4,4,4,444,Problematico
80743,1,96.16,44,3,4,3,343,Distante Limitado
34001,1,26.96,62,4,4,4,444,Problematico
29903,1,29.35,104,4,4,4,444,Problematico
86890,1,524.37,32,3,4,1,341,Distante Valioso
90988,1,216.01,23,2,4,2,242,Novo Valioso
93037,1,32.34,19,2,4,4,244,Novo Limitado
13511,1,34.64,127,4,4,4,444,Problematico
15558,1,61.76,124,4,4,3,443,Distante Limitado
9413,1,51.83,133,4,4,3,443,Distante Limitado
95086,1,38.99,15,2,4,4,244,Novo Limitado
97135,1,292.69,10,2,4,2,242,Novo Valioso
1344,1,16.15,157,4,4,4,444,Problematico
3393,1,83.19,145,4,4,3,443,Distante Limitado
56538,1,22.24,74,4,4,4,444,Problematico
70498,1,45.56,58,3,4,4,344,Distante Limitado
46023,1,41.69,4,1,4,4,144,Novo Limitado
68832,1,81.16,60,4,4,3,443,Distante Limitado
18121,1,13.74,119,4,4,4,444,Problematico
56155,1,11.26,74,4,4,4,444,Problematico
5552,1,26.5,142,4,4,4,444,Problematico
64462,1,74.2,66,4,4,3,443,Distante Limitado
60253,1,37.01,70,4,4,4,444,Problematico
62415,1,10.78,68,4,4,4,444,Problematico
95471,1,378.33,13,2,4,2,242,Novo Valioso
93420,1,35.94,18,2,4,4,244,Novo Limitado
87275,1,79.23,31,3,4,3,343,Distante Limitado
83177,1,92.54,39,3,4,3,343,Distante Limitado
85224,1,31.76,36,3,4,4,344,Distante Limitado
79079,1,60.68,46,3,4,3,343,Distante Limitado
60847,1,203.06,70,4,4,2,442,Distante Valioso
74981,1,120.12,52,3,4,3,343,Distante Limitado
72930,1,126.72,54,3,4,3,343,Distante Limitado
74741,1,214.22,52,3,4,2,342,Distante Valioso
14150,1,6.79,125,4,4,4,444,Problematico
78839,1,93.37,46,3,4,3,343,Distante Limitado
47958,1,73.6,82,4,4,3,443,Distante Limitado
45911,1,47.8,85,4,4,3,443,Distante Limitado
99809,1,114.63,3,1,4,3,143,Novo Limitado
9915,1,12.78,132,4,4,4,444,Problematico
50009,1,120.12,75,4,4,3,443,Distante Limitado
16056,1,48.94,124,4,4,3,443,Distante Limitado
56154,1,63.06,74,4,4,3,443,Distante Limitado
20150,1,37.88,116,4,4,4,444,Problematico
54107,1,70.13,73,4,4,3,443,Distante Limitado
71155,1,35.31,57,3,4,4,344,Distante Limitado
32432,1,75.82,102,4,4,3,443,Distante Limitado
34479,1,25.89,12,2,4,4,244,Novo Limitado
75253,1,39.22,52,3,4,4,344,Distante Limitado
38573,1,14.75,95,4,4,4,444,Problematico
70499,1,73.46,58,3,4,3,343,Distante Limitado
15285,1,407.65,124,4,4,2,442,Distante Valioso
1727,1,1.49,155,4,4,4,444,Problematico
4290,1,7.81,144,4,4,4,444,Problematico
46761,1,47.31,84,4,4,3,443,Distante Limitado
17338,1,22.43,121,4,4,4,444,Problematico
27583,1,18.792,77,4,4,4,444,Problematico
5587,1,18.58,142,4,4,4,444,Problematico
59613,1,13.58,71,4,4,4,444,Problematico
11732,1,7.58,130,4,4,4,444,Problematico
69987,1,3.29,59,4,4,4,444,Problematico
80230,1,72.09,44,3,4,3,343,Distante Limitado
45270,1,18.57,86,4,4,4,444,Problematico
78183,1,42.83,47,3,4,4,344,Distante Limitado
15830,1,60.33,124,4,4,3,443,Distante Limitado
26829,1,4.49,108,4,4,4,444,Problematico
2880,1,19.66,149,4,4,4,444,Problematico
833,1,6.36,159,4,4,4,444,Problematico
18633,1,60.79,118,4,4,3,443,Distante Limitado
4931,1,19.98,143,4,4,4,444,Problematico
11076,1,31.07,131,4,4,4,444,Problematico
84840,1,31.87,37,3,4,4,344,Distante Limitado
50855,1,79.21,80,4,4,3,443,Distante Limitado
76005,1,3.92,50,3,4,4,344,Distante Limitado
97790,1,224.09,8,2,4,2,242,Novo Valioso
31920,1,17.9,102,4,4,4,444,Problematico
40898,1,21.72,92,4,4,4,444,Problematico
27980,1,23.89,16,2,4,4,244,Novo Limitado
42949,1,72.91,89,4,4,3,443,Distante Limitado
44202,1,75.65,53,3,4,3,343,Distante Limitado
64429,1,57.63,66,4,4,3,443,Distante Limitado
50343,1,84.6,80,4,4,3,443,Distante Limitado
34129,1,21.21,101,4,4,4,444,Problematico
44372,1,34.95,87,4,4,4,444,Problematico
60578,1,9.49,70,4,4,4,444,Problematico
64672,1,5.48,65,4,4,4,444,Problematico
68766,1,5.98,60,4,4,4,444,Problematico
56666,1,236.45,74,4,4,2,442,Distante Valioso
72860,1,414.79,54,3,4,2,342,Distante Valioso
74907,1,12.79,52,3,4,4,344,Distante Limitado
95743,1,62.05,13,2,4,3,243,Novo Limitado
93692,1,41.51,17,2,4,4,244,Novo Limitado
81398,1,6.58,42,3,4,4,344,Distante Limitado
946,1,8.79,158,4,4,4,444,Problematico
79351,1,20.99,45,3,4,4,344,Distante Limitado
73372,1,17.6,54,3,4,4,344,Distante Limitado
93036,1,134.96,19,2,4,3,243,Novo Limitado
90989,1,88.86,23,2,4,3,243,Novo Limitado
85654,1,108.74,35,3,4,3,343,Distante Limitado
89748,1,181.22,26,3,4,2,342,Distante Valioso
91795,1,5.55,21,2,4,4,244,Novo Limitado
93842,1,74.25,17,2,4,3,243,Novo Limitado
95889,1,6.75,12,2,4,4,244,Novo Limitado
97936,1,2.99,7,2,4,4,244,Novo Limitado
99983,1,40.56,3,1,4,4,144,Novo Limitado
1215,1,93.35,157,4,4,3,443,Distante Limitado
97134,1,134.72,10,2,4,3,243,Novo Limitado
5309,1,135.59,143,4,4,3,443,Distante Limitado
101232,1,3.63,0,1,4,4,144,Novo Limitado
7634,1,97.65,138,4,4,3,443,Distante Limitado
57693,1,19.672,39,3,4,4,344,Distante Limitado
16199,1,33.1,123,4,4,4,444,Problematico
42836,1,44.49,89,4,4,4,444,Problematico
48983,1,346.13,81,4,4,2,442,Distante Valioso
83354,1,1.25,39,3,4,4,344,Distante Limitado
57179,1,9.46,73,4,4,4,444,Problematico
61277,1,25.83,69,4,4,4,444,Problematico
42196,1,19.49,90,4,4,4,444,Problematico
89497,1,11.07,26,3,4,4,344,Distante Limitado
65375,1,4.5,64,4,4,4,444,Problematico
71522,1,71.43,56,3,4,3,343,Distante Limitado
29902,1,120.23,6,1,4,3,143,Novo Limitado
25804,1,20.4,109,4,4,4,444,Problematico
95231,1,8.99,14,2,4,4,244,Novo Limitado
75620,1,358.55,51,3,4,2,342,Distante Valioso
15559,1,106.55,124,4,4,3,443,Distante Limitado
79718,1,14.95,41,3,4,4,344,Distante Limitado
83816,1,401.54,38,3,4,2,342,Distante Valioso
46934,1,100.48,83,4,4,3,443,Distante Limitado
60637,1,17.71,70,4,4,4,444,Problematico
92012,1,8.89,20,2,4,4,244,Novo Limitado
62686,1,19.68,68,4,4,4,444,Problematico
20297,1,62.89,116,4,4,3,443,Distante Limitado
89082,1,169.22,27,3,4,2,342,Distante Valioso
14022,1,19.95,126,4,4,4,444,Problematico
87035,1,42.59,32,3,4,4,344,Distante Limitado
93180,1,37.12,18,2,4,4,244,Novo Limitado
99568,1,62.04,4,1,4,3,143,Novo Limitado
97519,1,15.81,9,2,4,4,244,Novo Limitado
95470,1,10.99,13,2,4,4,244,Novo Limitado
93421,1,102.43,18,2,4,3,243,Novo Limitado
91372,1,58.24,22,2,4,3,243,Novo Limitado
89323,1,21.6,5,1,4,4,144,Novo Limitado
87274,1,26.65,31,3,4,4,344,Distante Limitado
81127,1,19.32,43,3,4,4,344,Distante Limitado
28493,1,16.88,105,4,4,4,444,Problematico
64735,1,33.46,65,4,4,4,444,Problematico
87914,1,891.36,30,3,4,1,341,Distante Valioso
101105,1,9.49,1,1,4,4,144,Novo Limitado
80103,1,109.03,3,1,4,3,143,Novo Limitado
31439,1,742.08,103,4,4,1,441,Distante Valioso
23243,1,55.84,113,4,4,3,443,Distante Limitado
71056,1,99.37,57,3,4,3,343,Distante Limitado
99714,1,16.63,3,1,4,4,144,Novo Limitado
51544,1,85.16,19,2,4,3,243,Novo Limitado
53595,1,10.14,77,4,4,4,444,Problematico
8900,1,60.98,135,4,4,3,443,Distante Limitado
6851,1,65.81,139,4,4,3,443,Distante Limitado
1489,1,382.31,156,4,4,2,442,Distante Valioso
2753,1,23.77,150,4,4,4,444,Problematico
100593,1,84.84,2,1,4,3,143,Novo Limitado
98544,1,369.38,6,1,4,2,142,Novo Valioso
92397,1,593.99,18,2,4,1,241,Novo Valioso
90348,1,58.69,25,3,4,3,343,Distante Limitado
88299,1,9.96,29,3,4,4,344,Distante Limitado
59740,1,6.83,71,4,4,4,444,Problematico
29390,1,9.52,104,4,4,4,444,Problematico
37586,1,16.99,96,4,4,4,444,Problematico
97007,1,69.36,10,2,4,3,243,Novo Limitado
39635,1,114.25,94,4,4,3,443,Distante Limitado
94958,1,64.5,15,2,4,3,243,Novo Limitado
88811,1,32.48,28,3,4,4,344,Distante Limitado
84713,1,41.28,37,3,4,4,344,Distante Limitado
98159,1,22.59,7,2,4,4,244,Novo Limitado
100208,1,20.67,3,1,4,4,144,Novo Limitado
72419,1,291.86,55,3,4,2,342,Distante Valioso
2368,1,36.67,151,4,4,4,444,Problematico
66272,1,17.77,63,4,4,4,444,Problematico
321,1,135.67,159,4,4,3,443,Distante Limitado
62174,1,71.66,68,4,4,3,443,Distante Limitado
60125,1,77.43,71,4,4,3,443,Distante Limitado
58076,1,160.54,73,4,4,2,442,Distante Valioso
49880,1,29.09,81,4,4,4,444,Problematico
45782,1,91.85,85,4,4,3,443,Distante Limitado
43733,1,220.67,88,4,4,2,442,Distante Valioso
55513,1,169.32,75,4,4,2,442,Distante Valioso
96623,1,12.0,11,2,4,4,244,Novo Limitado
81814,1,101.62,41,3,4,3,343,Distante Limitado
78617,1,19.14,4,1,4,4,144,Novo Limitado
67299,1,117.04,62,4,4,3,443,Distante Limitado
69346,1,18.54,59,4,4,4,444,Problematico
71393,1,56.39,56,3,4,3,343,Distante Limitado
73440,1,23.97,54,3,4,4,344,Distante Limitado
86805,1,28.65,32,3,4,4,344,Distante Limitado
65244,1,35.62,64,4,4,4,444,Problematico
50907,1,21.68,80,4,4,4,444,Problematico
74523,1,7.78,52,3,4,4,344,Distante Limitado
90476,1,123.51,24,2,4,3,243,Novo Limitado
42711,1,15.2,89,4,4,4,444,Problematico
72476,1,67.83,55,3,4,3,343,Distante Limitado
34515,1,24.05,100,4,4,4,444,Problematico
36562,1,14.18,97,4,4,4,444,Problematico
97791,1,13.99,8,2,4,4,244,Novo Limitado
58147,1,67.2,73,4,4,3,443,Distante Limitado
56100,1,88.98,74,4,4,3,443,Distante Limitado
88852,1,24.64,28,3,4,4,344,Distante Limitado
79589,1,129.91,45,3,4,3,343,Distante Limitado
90899,1,74.91,24,2,4,3,243,Novo Limitado
89832,1,102.17,26,3,4,3,343,Distante Limitado
16588,1,11.6,123,4,4,4,444,Problematico
30923,1,23.86,103,4,4,4,444,Problematico
12215,1,191.85,61,4,4,2,442,Distante Valioso
26825,1,47.96,108,4,4,3,443,Distante Limitado
16309,1,634.41,123,4,4,1,441,Distante Valioso
4294,1,45.4,144,4,4,4,444,Problematico
101134,1,51.99,0,1,4,3,143,Novo Limitado
99087,1,101.94,5,1,4,3,143,Novo Limitado
14531,1,197.59,125,4,4,2,442,Distante Valioso
97040,1,150.14,10,2,4,2,242,Novo Valioso
81399,1,20.24,42,3,4,4,344,Distante Limitado
91887,1,26.2,21,2,4,4,244,Novo Limitado
93934,1,27.88,17,2,4,4,244,Novo Limitado
83691,1,19.98,39,3,4,4,344,Distante Limitado
85738,1,208.7,34,3,4,2,342,Distante Valioso
11974,1,404.03,106,4,4,2,442,Distante Valioso
39724,1,14.424000000000001,94,4,4,4,444,Problematico
37677,1,214.11,96,4,4,2,442,Distante Valioso
34003,1,429.74,101,4,4,2,442,Distante Valioso
59310,1,6.07,72,4,4,4,444,Problematico
4925,1,19.17,143,4,4,4,444,Problematico
61389,1,1.08,69,4,4,4,444,Problematico
831,1,5.62,159,4,4,4,444,Problematico
99599,1,71.47,4,1,4,3,143,Novo Limitado
95505,1,72.19,13,2,4,3,243,Novo Limitado
11462,1,14.04,130,4,4,4,444,Problematico
2000,1,67.01,153,4,4,3,443,Distante Limitado
93458,1,15.75,18,2,4,4,244,Novo Limitado
6098,1,17.63,141,4,4,4,444,Problematico
99059,1,30.98,5,1,4,4,144,Novo Limitado
90863,1,10.71,24,2,4,4,244,Novo Limitado
92910,1,126.05,19,2,4,3,243,Novo Limitado
97004,1,27.09,10,2,4,4,244,Novo Limitado
89364,1,25.53,27,3,4,4,344,Distante Limitado
38097,1,7.69,96,4,4,4,444,Problematico
11066,1,21.95,131,4,4,4,444,Problematico
91375,1,3.4,22,2,4,4,244,Novo Limitado
13113,1,112.75,128,4,4,3,443,Distante Limitado
93422,1,100.96,18,2,4,3,243,Novo Limitado
95469,1,35.2,13,2,4,4,244,Novo Limitado
97516,1,10.49,9,2,4,4,244,Novo Limitado
31536,1,22.03,22,2,4,4,244,Novo Limitado
85226,1,209.14,36,3,4,2,342,Distante Valioso
8113,1,40.07,137,4,4,4,444,Problematico
89320,1,53.4,27,3,4,3,343,Distante Limitado
79077,1,17.14,46,3,4,4,344,Distante Limitado
81124,1,75.88,43,3,4,3,343,Distante Limitado
21301,1,13.16,59,4,4,4,444,Problematico
72928,1,7.98,54,3,4,4,344,Distante Limitado
58591,1,206.35,72,4,4,2,442,Distante Valioso
52442,1,65.74,44,3,4,3,343,Distante Limitado
54489,1,22.64,76,4,4,4,444,Problematico
42199,1,65.63,90,4,4,3,443,Distante Limitado
18637,1,19.75,118,4,4,4,444,Problematico
75252,1,87.32,52,3,4,3,343,Distante Limitado
22735,1,5.1,113,4,4,4,444,Problematico
15831,1,39.98,124,4,4,4,444,Problematico
24027,1,95.5,112,4,4,3,443,Distante Limitado
80152,1,133.29,45,3,4,3,343,Distante Limitado
13506,1,82.93,127,4,4,3,443,Distante Limitado
78105,1,12.46,4,1,4,4,144,Novo Limitado
76058,1,34.0,50,3,4,4,344,Distante Limitado
99060,1,6.78,5,1,4,4,144,Novo Limitado
74011,1,41.28,53,3,4,4,344,Distante Limitado
82668,1,5.35,40,3,4,4,344,Distante Limitado
97003,1,19.09,10,2,4,4,244,Novo Limitado
94954,1,17.69,15,2,4,4,244,Novo Limitado
90856,1,21.88,24,2,4,4,244,Novo Limitado
68325,1,11.44,60,4,4,4,444,Problematico
78562,1,23.94,47,3,4,4,344,Distante Limitado
71964,1,20.45,55,3,4,4,344,Distante Limitado
67870,1,168.59,61,4,4,2,442,Distante Valioso
82199,1,17.75,41,3,4,4,344,Distante Limitado
25800,1,35.99,109,4,4,4,444,Problematico
76182,1,120.75,50,3,4,3,343,Distante Limitado
86293,1,16.11,33,3,4,4,344,Distante Limitado
88472,1,48.06,29,3,4,3,343,Distante Limitado
52445,1,42.53,78,4,4,4,444,Problematico
100622,1,27.13,2,1,4,4,144,Novo Limitado
62682,1,15.77,68,4,4,4,444,Problematico
60633,1,17.42,70,4,4,4,444,Problematico
52681,1,6.22,78,4,4,4,444,Problematico
98575,1,23.58,6,1,4,4,144,Novo Limitado
38102,1,6.95,96,4,4,4,444,Problematico
92434,1,19.2,20,2,4,4,244,Novo Limitado
56779,1,12.55,74,4,4,4,444,Problematico
21710,1,73.36,115,4,4,3,443,Distante Limitado
19661,1,44.57,117,4,4,4,444,Problematico
90387,1,45.83,25,3,4,4,344,Distante Limitado
60877,1,70.87,14,2,4,3,243,Novo Limitado
88340,1,19.99,29,3,4,4,344,Distante Limitado
51933,1,88.9,79,4,4,3,443,Distante Limitado
63776,1,12.17,66,4,4,4,444,Problematico
73203,1,274.55,53,3,4,2,342,Distante Valioso
82156,1,31.93,41,3,4,4,344,Distante Limitado
94442,1,11.68,12,2,4,4,244,Novo Limitado
92393,1,17.38,20,2,4,4,244,Novo Limitado
90344,1,32.68,25,3,4,4,344,Distante Limitado
98691,1,26.3,3,1,4,4,144,Novo Limitado
80099,1,512.59,45,3,4,1,341,Distante Valioso
24883,1,19.49,110,4,4,4,444,Problematico
73952,1,93.72,53,3,4,3,343,Distante Limitado
69105,1,120.7,0,1,4,3,143,Novo Limitado
53470,1,178.86,77,4,4,2,442,Distante Valioso
100738,1,22.63,1,1,4,4,144,Novo Limitado
49372,1,207.63,81,4,4,2,442,Distante Valioso
63707,1,239.51,39,3,4,2,342,Distante Valioso
28607,1,50.66,105,4,4,3,443,Distante Limitado
57560,1,3.96,73,4,4,4,444,Problematico
39127,1,192.69,95,4,4,2,442,Distante Valioso
96491,1,46.74,11,2,4,3,243,Novo Limitado
84205,1,20.25,38,3,4,4,344,Distante Limitado
78229,1,364.9,47,3,4,2,342,Distante Valioso
86254,1,35.14,33,3,4,4,344,Distante Limitado
59682,1,14.87,71,4,4,4,444,Problematico
49447,1,61.48,81,4,4,3,443,Distante Limitado
37590,1,26.23,96,4,4,4,444,Problematico
33492,1,37.84,101,4,4,4,444,Problematico
47400,1,9.99,83,4,4,4,444,Problematico
23247,1,50.51,113,4,4,3,443,Distante Limitado
21198,1,10.56,58,3,4,4,344,Distante Limitado
99808,1,128.41,3,1,4,3,143,Novo Limitado
29386,1,493.11199999999997,104,4,4,2,442,Distante Valioso
67056,1,28.56,62,4,4,4,444,Problematico
80276,1,315.18,44,3,4,2,342,Distante Valioso
2757,1,4.83,150,4,4,4,444,Problematico
708,1,220.52,159,4,4,2,442,Distante Valioso
8896,1,141.83,135,4,4,3,443,Distante Limitado
98548,1,24.16,6,1,4,4,144,Novo Limitado
84714,1,24.05,37,3,4,4,344,Distante Limitado
88808,1,16.99,28,3,4,4,344,Distante Limitado
87317,1,25.43,31,3,4,4,344,Distante Limitado
6467,1,50.0,91,4,4,3,443,Distante Limitado
79764,1,15.05,45,3,4,4,344,Distante Limitado
31949,1,10.74,102,4,4,4,444,Problematico
69523,1,224.13,59,4,4,2,442,Distante Valioso
17610,1,56.51,121,4,4,3,443,Distante Limitado
73617,1,89.97,53,3,4,3,343,Distante Limitado
21704,1,128.985,73,4,4,3,443,Distante Limitado
71568,1,91.71,56,3,4,3,343,Distante Limitado
9414,1,32.07,133,4,4,4,444,Problematico
15557,1,13.96,124,4,4,4,444,Problematico
6610,1,109.0,139,4,4,3,443,Distante Limitado
16712,1,101.2,51,3,4,3,343,Distante Limitado
10708,1,17.71,26,3,4,4,344,Distante Limitado
101107,1,24.26,1,1,4,4,144,Novo Limitado
99058,1,59.76,5,1,4,3,143,Novo Limitado
100226,1,14.34,3,1,4,4,144,Novo Limitado
63950,1,31.49,66,4,4,4,444,Problematico
320,1,31.73,159,4,4,4,444,Problematico
22859,1,8.44,113,4,4,4,444,Problematico
48341,1,131.66,82,4,4,3,443,Distante Limitado
95468,1,65.74,13,2,4,3,243,Novo Limitado
26419,1,248.21,46,3,4,2,342,Distante Valioso
53707,1,63.111999999999995,73,4,4,3,443,Distante Limitado
87272,1,17.48,31,3,4,4,344,Distante Limitado
85915,1,49.76,34,3,4,3,343,Distante Limitado
83866,1,16.97,38,3,4,4,344,Distante Limitado
68835,1,14.54,60,4,4,4,444,Problematico
66786,1,38.45,62,4,4,4,444,Problematico
60639,1,28.5,56,3,4,4,344,Distante Limitado
64733,1,29.65,65,4,4,4,444,Problematico
52443,1,75.98,78,4,4,3,443,Distante Limitado
